# list of considered genomes \\
# containing 4098 genomes of which 1307 were selected as representants of one genus \\
genus & phylum & fasta \\
Luteimonas & Gammaproteobacteria & UP000035397\_1547516.fasta \\
Luteimonas & Gammaproteobacteria & UP000095036\_1896164.fasta \\
Luteipulveratus & Actinobacteria & UP000066480\_571913.fasta \\
Lutibacter & Bacteroidetes & UP000054346\_1734397.fasta \\
Lutibacter & Bacteroidetes & UP000059672\_1622118.fasta \\
Lutibacter & Bacteroidetes & UP000176050\_1850246.fasta \\
Lutibaculum & Alphaproteobacteria & UP000017819\_631454.fasta \\
Lutispora & Firmicutes & UP000184442\_1122184.fasta \\
Lyngbya & Cyanobacteria & UP000000737\_313612.fasta \\
Lyngbya & Cyanobacteria & UP000031561\_1574623.fasta \\
Lysinibacillus & Firmicutes & UP000029097\_1473546.fasta \\
Lysinibacillus & Firmicutes & UP000030408\_1384057.fasta \\
Lysinibacillus & Firmicutes & UP000030416\_1384049.fasta \\
Lysinibacillus & Firmicutes & UP000030437\_1220589.fasta \\
Lysinibacillus & Firmicutes & UP000030595\_1211035.fasta \\
Lysinibacillus & Firmicutes & UP000050668\_1293441.fasta \\
Lysinibacillus & Firmicutes & UP000053086\_1700846.fasta \\
Lysobacter & Gammaproteobacteria & UP000023435\_1444315.fasta \\
Lysobacter & Gammaproteobacteria & UP000029989\_913325.fasta \\
Lysobacter & Gammaproteobacteria & UP000029998\_1385517.fasta \\
Lysobacter & Gammaproteobacteria & UP000030003\_1385515.fasta \\
Lysobacter & Gammaproteobacteria & UP000030017\_1122185.fasta \\
Lysobacter & Gammaproteobacteria & UP000030518\_1300345.fasta \\
Lysobacter & Gammaproteobacteria & UP000032077\_1199154.fasta \\
Lysobacter & Gammaproteobacteria & UP000050805\_1736612.fasta \\
Lysobacter & Gammaproteobacteria & UP000051738\_1736549.fasta \\
Lysobacter & Gammaproteobacteria & UP000061569\_69.fasta \\
Macellibacteroides & Bacteroidetes & UP000094877\_1857568.fasta \\
Macrococcus & Firmicutes & UP000001383\_458233.fasta \\
Mageeibacillus & Firmicutes & UP000008234\_699246.fasta \\
Magnetococcus & Alphaproteobacteria & UP000002586\_156889.fasta \\
Magnetospira & Alphaproteobacteria & UP000032733\_1288970.fasta \\
Magnetospirillum & Alphaproteobacteria & UP000007058\_342108.fasta \\
Magnetospirillum & Alphaproteobacteria & UP000018922\_1430440.fasta \\
Magnetospirillum & Alphaproteobacteria & UP000078428\_1285242.fasta \\
Magnetospirillum & Alphaproteobacteria & UP000078543\_1437059.fasta \\
Magnetospirillum & Alphaproteobacteria & UP000184435\_1895778.fasta \\
Magnetovibrio & Alphaproteobacteria & UP000095347\_28181.fasta \\
Mahella & Firmicutes & UP000008457\_697281.fasta \\
Malonomonas & Acidithiobacillia & UP000184171\_1122189.fasta \\
Mameliella & Alphaproteobacteria & UP000030960\_561184.fasta \\
Mangrovibacter & Gammaproteobacteria & UP000027726\_1224318.fasta \\
Mangrovimonas & Bacteroidetes & UP000028521\_1197477.fasta \\
Mannheimia & Gammaproteobacteria & UP000000607\_221988.fasta \\
Mannheimia & Gammaproteobacteria & UP000012987\_1316932.fasta \\
Maribacter & Bacteroidetes & UP000001602\_313603.fasta \\
Maribacter & Bacteroidetes & UP000053333\_1300346.fasta \\
Maribius & Alphaproteobacteria & UP000184040\_313368.fasta \\
Maricaulis & Alphaproteobacteria & UP000001964\_394221.fasta \\
Marichromatium & Gammaproteobacteria & UP000005275\_765910.fasta \\
Marinilactibacillus & Firmicutes & UP000184433\_1911586.fasta \\
Mariniphaga & Bacteroidetes & UP000184164\_1484053.fasta \\
Mariniradius & Bacteroidetes & UP000010953\_1239962.fasta \\
Marinithermus & Deinococcus-Thermus & UP000007030\_869210.fasta \\
Marinitoga & Thermotogae & UP000007161\_443254.fasta \\
Marinobacterium & Gammaproteobacteria & UP000028252\_1232683.fasta \\
Marinobacterium & Gammaproteobacteria & UP000078070\_1821621.fasta \\
Marinobacter & Gammaproteobacteria & UP000000998\_351348.fasta \\
Marinobacter & Gammaproteobacteria & UP000005856\_443152.fasta \\
Marinobacter & Gammaproteobacteria & UP000011757\_490759.fasta \\
Marinobacter & Gammaproteobacteria & UP000013165\_626887.fasta \\
Marinobacter & Gammaproteobacteria & UP000016540\_1318628.fasta \\
Marinobacter & Gammaproteobacteria & UP000050516\_1479237.fasta \\
Marinobacter & Gammaproteobacteria & UP000061489\_1420916.fasta \\
Marinobacter & Gammaproteobacteria & UP000073748\_1794906.fasta \\
Marinobacter & Gammaproteobacteria & UP000175667\_1897620.fasta \\
Marinobacter & Gammaproteobacteria & UP000177445\_1874317.fasta \\
Marinobacter & Gammaproteobacteria & UP000184497\_564117.fasta \\
Marinomonas & Gammaproteobacteria & UP000001062\_717774.fasta \\
Marinomonas & Gammaproteobacteria & UP000001113\_400668.fasta \\
Marinomonas & Gammaproteobacteria & UP000009230\_491952.fasta \\
Marinomonas & Gammaproteobacteria & UP000033747\_579484.fasta \\
Marinomonas & Gammaproteobacteria & UP000092544\_1792290.fasta \\
Marinomonas & Gammaproteobacteria & UP000092627\_295068.fasta \\
Marinosulfonomonas & Alphaproteobacteria & UP000054415\_1527300.fasta \\
Marinovum & Alphaproteobacteria & UP000036352\_988812.fasta \\
Mariprofundus & Zetaproteobacteria & UP000005297\_314345.fasta \\
Maritimibacter & Alphaproteobacteria & UP000002931\_314271.fasta \\
Marivirga & Bacteroidetes & UP000008720\_643867.fasta \\
Marivita & Alphaproteobacteria & UP000184221\_996342.fasta \\
Marmoricola & Actinobacteria & UP000051542\_1736379.fasta \\
Martelella & Alphaproteobacteria & UP000032611\_1486262.fasta \\
Martelella & Alphaproteobacteria & UP000070688\_686597.fasta \\
Marvinbryantia & Firmicutes & UP000005561\_478749.fasta \\
Massilia & Betaproteobacteria & UP000009874\_883126.fasta \\
Massilia & Betaproteobacteria & UP000028601\_1502852.fasta \\
Massilia & Betaproteobacteria & UP000029701\_1519190.fasta \\
Massilia & Betaproteobacteria & UP000036336\_1406431.fasta \\
Massilia & Betaproteobacteria & UP000051760\_1736272.fasta \\
Massilia & Betaproteobacteria & UP000051876\_1736522.fasta \\
Massilia & Betaproteobacteria & UP000056897\_1678028.fasta \\
Massilia & Betaproteobacteria & UP000184361\_1881045.fasta \\
Mastigocladus & Cyanobacteria & UP000032368\_1594576.fasta \\
Mastigocoleus & Cyanobacteria & UP000053372\_371196.fasta \\
Megamonas & Firmicutes & UP000008806\_657316.fasta \\
Megasphaera & Firmicutes & UP000003195\_706434.fasta \\
Megasphaera & Firmicutes & UP000004137\_1000569.fasta \\
Megasphaera & Firmicutes & UP000010111\_1064535.fasta \\
Megasphaera & Firmicutes & UP000017090\_1111454.fasta \\
Megasphaera & Firmicutes & UP000036503\_1122219.fasta \\
Megasphaera & Firmicutes & UP000054462\_537288.fasta \\
Meiothermus & Deinococcus-Thermus & UP000001916\_526227.fasta \\
Meiothermus & Deinococcus-Thermus & UP000013026\_504728.fasta \\
Melioribacter & Bacteroidetes & UP000009011\_1191523.fasta \\
Melioribacter & Bacteroidetes & UP000176810\_1801612.fasta \\
Melissococcus & Firmicutes & UP000008456\_940190.fasta \\
Mesonia & Bacteroidetes & UP000184225\_579105.fasta \\
Mesoplasma & Tenericutes & UP000006647\_265311.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000003250\_1107882.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000007471\_765698.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000012062\_1297569.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000018524\_1287292.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000019863\_1287182.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000020180\_1287252.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000045063\_1505946.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000050670\_1120658.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000053249\_935547.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000053761\_1736477.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000054487\_1736557.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000094412\_1566387.fasta \\
Mesorhizobium & Alphaproteobacteria & UP000182840\_1670800.fasta \\
Mesotoga & Thermotogae & UP000002881\_660470.fasta \\
Mesotoga & Thermotogae & UP000054092\_1184387.fasta \\
Methylacidiphilum & Verrucomicrobia & UP000004837\_1156937.fasta \\
Methylibium & Betaproteobacteria & UP000000366\_420662.fasta \\
Methylibium & Betaproteobacteria & UP000053102\_1686064.fasta \\
Methylobacillus & Betaproteobacteria & UP000002440\_265072.fasta \\
Methylobacillus & Betaproteobacteria & UP000077549\_1848039.fasta \\
Methylobacterium & Alphaproteobacteria & UP000001185\_426117.fasta \\
Methylobacterium & Alphaproteobacteria & UP000006589\_426355.fasta \\
Methylobacterium & Alphaproteobacteria & UP000008207\_460265.fasta \\
Methylobacterium & Alphaproteobacteria & UP000009081\_272630.fasta \\
Methylobacterium & Alphaproteobacteria & UP000036498\_427683.fasta \\
Methylobacterium & Alphaproteobacteria & UP000052050\_1736251.fasta \\
Methylobacterium & Alphaproteobacteria & UP000052064\_1736254.fasta \\
Methylobacterium & Alphaproteobacteria & UP000052067\_1736364.fasta \\
Methylobacter & Gammaproteobacteria & UP000004664\_697282.fasta \\
Methylobrevis & Alphaproteobacteria & UP000094622\_1439726.fasta \\
Methyloceanibacter & Alphaproteobacteria & UP000031643\_1384459.fasta \\
Methyloceanibacter & Alphaproteobacteria & UP000094472\_1774969.fasta \\
Methyloceanibacter & Alphaproteobacteria & UP000094501\_1774968.fasta \\
Methyloceanibacter & Alphaproteobacteria & UP000095042\_1774971.fasta \\
Methylocella & Alphaproteobacteria & UP000002257\_395965.fasta \\
Methylococcus & Gammaproteobacteria & UP000006821\_243233.fasta \\
Methylocystis & Alphaproteobacteria & UP000005263\_187303.fasta \\
Methyloglobulus & Gammaproteobacteria & UP000017842\_1116472.fasta \\
Methyloligella & Alphaproteobacteria & UP000095087\_1177755.fasta \\
Methylomicrobium & Gammaproteobacteria & UP000005090\_686340.fasta \\
Methylomicrobium & Gammaproteobacteria & UP000008315\_1091494.fasta \\
Methylomonas & Gammaproteobacteria & UP000008888\_857087.fasta \\
Methylomonas & Gammaproteobacteria & UP000030512\_1538553.fasta \\
Methylomonas & Gammaproteobacteria & UP000077385\_1727196.fasta \\
Methylomonas & Gammaproteobacteria & UP000078476\_980561.fasta \\
Methylophaga & Gammaproteobacteria & UP000003544\_1026882.fasta \\
Methylophaga & Gammaproteobacteria & UP000004679\_637616.fasta \\
Methylophaga & Gammaproteobacteria & UP000009144\_754476.fasta \\
Methylophaga & Gammaproteobacteria & UP000009145\_754477.fasta \\
Methylophaga & Gammaproteobacteria & UP000012019\_1286106.fasta \\
Methylophilus & Betaproteobacteria & UP000050891\_1736373.fasta \\
Methylosinus & Alphaproteobacteria & UP000078138\_980563.fasta \\
Methylosinus & Alphaproteobacteria & UP000093657\_1849840.fasta \\
Methylotenera & Betaproteobacteria & UP000000383\_666681.fasta \\
Methylotenera & Betaproteobacteria & UP000002742\_583345.fasta \\
Methylothermaceae & Gammaproteobacteria & UP000074680\_1798802.fasta \\
Methyloversatilis & Betaproteobacteria & UP000094168\_1842540.fasta \\
Methylovorus & Betaproteobacteria & UP000002743\_582744.fasta \\
Methylovorus & Betaproteobacteria & UP000077545\_1848038.fasta \\
Micavibrio & Alphaproteobacteria & UP000009286\_856793.fasta \\
Microbacterium & Actinobacteria & UP000004547\_1160710.fasta \\
Microbacterium & Actinobacteria & UP000008975\_979556.fasta \\
Microbacterium & Actinobacteria & UP000018080\_1344956.fasta \\
Microbacterium & Actinobacteria & UP000024001\_273677.fasta \\
Microbacterium & Actinobacteria & UP000027096\_1479651.fasta \\
Microbacterium & Actinobacteria & UP000028883\_1177594.fasta \\
Microbacterium & Actinobacteria & UP000031030\_1348253.fasta \\
Microbacterium & Actinobacteria & UP000032117\_1504156.fasta \\
Microbacterium & Actinobacteria & UP000033425\_1263625.fasta \\
Microbacterium & Actinobacteria & UP000033448\_582680.fasta \\
Microbacterium & Actinobacteria & UP000033451\_400772.fasta \\
Microbacterium & Actinobacteria & UP000033572\_104336.fasta \\
Microbacterium & Actinobacteria & UP000033640\_82380.fasta \\
Microbacterium & Actinobacteria & UP000033900\_273678.fasta \\
Microbacterium & Actinobacteria & UP000033956\_92835.fasta \\
Microbacterium & Actinobacteria & UP000034098\_69370.fasta \\
Microbacterium & Actinobacteria & UP000037737\_84292.fasta \\
Microbacterium & Actinobacteria & UP000050802\_1736483.fasta \\
Microbacterium & Actinobacteria & UP000051216\_1736570.fasta \\
Microbacterium & Actinobacteria & UP000051407\_1736553.fasta \\
Microbacterium & Actinobacteria & UP000059097\_1714373.fasta \\
Microbacterium & Actinobacteria & UP000065197\_367477.fasta \\
Microbacterium & Actinobacteria & UP000076494\_1776083.fasta \\
Microbacterium & Actinobacteria & UP000076535\_1775956.fasta \\
Microbacterium & Actinobacteria & UP000077073\_1778770.fasta \\
Microbacterium & Actinobacteria & UP000093355\_904291.fasta \\
Microbacterium & Actinobacteria & UP000094062\_1660114.fasta \\
Microbacterium & Actinobacteria & UP000094396\_1660113.fasta \\
Microbacterium & Actinobacteria & UP000183831\_1891970.fasta \\
Microbacterium & Actinobacteria & UP000184344\_1895786.fasta \\
Microbispora & Actinobacteria & UP000018869\_316330.fasta \\
Microbulbifer & Gammaproteobacteria & UP000054457\_1685377.fasta \\
Microbulbifer & Gammaproteobacteria & UP000076077\_252514.fasta \\
Microbulbifer & Gammaproteobacteria & UP000184170\_494016.fasta \\
Micrococcus & Actinobacteria & UP000000738\_465515.fasta \\
Micrococcus & Actinobacteria & UP000177882\_1739367.fasta \\
Microcoleus & Cyanobacteria & UP000010471\_1173027.fasta \\
Microcystis & Cyanobacteria & UP000001510\_449447.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000033877\_1618513.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000033894\_1618523.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000033948\_1618518.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034016\_1618503.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034167\_1618514.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034178\_1618516.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034204\_1618520.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034208\_1618498.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034211\_1618497.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034251\_1618510.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034304\_1618519.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034318\_1618502.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034323\_1618527.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034379\_1618504.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034461\_1618506.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034467\_1618505.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034522\_1618525.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034535\_1618515.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034538\_1618537.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034584\_1618532.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034647\_1618541.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034718\_1618496.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034729\_1618530.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034781\_1618493.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034788\_1618536.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034809\_1618521.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034847\_1618531.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034885\_1618501.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034948\_1618512.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000034953\_1618499.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000176844\_1817748.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000178132\_1817751.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000178267\_1817749.fasta \\
Microgenomates & Bacteria\_candidate\_phyla & UP000178440\_1817747.fasta \\
Microlunatus & Actinobacteria & UP000007947\_1032480.fasta \\
Micromonospora & Actinobacteria & UP000001908\_644283.fasta \\
Micromonospora & Actinobacteria & UP000003448\_1150864.fasta \\
Micromonospora & Actinobacteria & UP000032254\_47853.fasta \\
Micromonospora & Actinobacteria & UP000034330\_1538294.fasta \\
Micromonospora & Actinobacteria & UP000063460\_291594.fasta \\
Micromonospora & Actinobacteria & UP000070620\_47874.fasta \\
Micromonospora & Actinobacteria & UP000185124\_709881.fasta \\
Microscilla & Bacteroidetes & UP000004095\_313606.fasta \\
Microterricola & Actinobacteria & UP000058305\_412690.fasta \\
Microvirga & Alphaproteobacteria & UP000003947\_864069.fasta \\
Microvirga & Alphaproteobacteria & UP000028825\_1549810.fasta \\
Microvirga & Alphaproteobacteria & UP000035489\_1225564.fasta \\
Microvirga & Alphaproteobacteria & UP000094024\_1882682.fasta \\
Midichloria & Alphaproteobacteria & UP000006639\_696127.fasta \\
Minicystis & Acidithiobacillia & UP000185464\_888845.fasta \\
Mitsuaria & Betaproteobacteria & UP000078154\_1658665.fasta \\
Mitsuokella & Firmicutes & UP000003671\_500635.fasta \\
Mitsuokella & Firmicutes & UP000016614\_1321781.fasta \\
Mobilicoccus & Actinobacteria & UP000004367\_1089455.fasta \\
Mobiluncus & Actinobacteria & UP000003045\_871571.fasta \\
Mobiluncus & Actinobacteria & UP000006742\_548479.fasta \\
Modestobacter & Actinobacteria & UP000006461\_477641.fasta \\
Modestobacter & Actinobacteria & UP000029713\_1522368.fasta \\
Modestobacter & Actinobacteria & UP000093049\_1678130.fasta \\
Moellerella & Gammaproteobacteria & UP000053226\_1354267.fasta \\
Mogibacterium & Firmicutes & UP000003142\_936375.fasta \\
Moorea & Cyanobacteria & UP000003959\_489825.fasta \\
Moorella & Firmicutes & UP000007053\_264732.fasta \\
Moorella & Firmicutes & UP000050078\_55779.fasta \\
Moorella & Firmicutes & UP000053040\_1635264.fasta \\
Moranella & Gammaproteobacteria & UP000000504\_903503.fasta \\
Moraxella & Gammaproteobacteria & UP000000930\_1236608.fasta \\
Moraxella & Gammaproteobacteria & UP000023795\_1230338.fasta \\
Moraxella & Gammaproteobacteria & UP000035860\_743974.fasta \\
Moraxella & Gammaproteobacteria & UP000092607\_477.fasta \\
Moraxella & Gammaproteobacteria & UP000092616\_34059.fasta \\
Morganella & Gammaproteobacteria & UP000011834\_1124991.fasta \\
Moritella & Gammaproteobacteria & UP000032438\_80854.fasta \\
Mucilaginibacter & Bacteroidetes & UP000002774\_714943.fasta \\
Mucilaginibacter & Bacteroidetes & UP000073092\_1300914.fasta \\
Mucilaginibacter & Bacteroidetes & UP000095113\_1886027.fasta \\
Mucilaginibacter & Bacteroidetes & UP000184158\_1855297.fasta \\
Mucinivorans & Bacteroidetes & UP000027616\_1433126.fasta \\
Mucispirillum & Deferribacteraceae & UP000017429\_1379858.fasta \\
Mumia & Actinobacteria & UP000031002\_1348852.fasta \\
Muribacter & Gammaproteobacteria & UP000036270\_67855.fasta \\
Muricauda & Bacteroidetes & UP000008908\_886377.fasta \\
Muricauda & Bacteroidetes & UP000032726\_516051.fasta \\
Muricauda & Bacteroidetes & UP000184031\_1055723.fasta \\
Mycobacterium & Actinobacteria & UP000000580\_262316.fasta \\
Mycobacterium & Actinobacteria & UP000000638\_189918.fasta \\
Mycobacterium & Actinobacteria & UP000000757\_246196.fasta \\
Mycobacterium & Actinobacteria & UP000000806\_272631.fasta \\
Mycobacterium & Actinobacteria & UP000001190\_216594.fasta \\
Mycobacterium & Actinobacteria & UP000001584\_83332.fasta \\
Mycobacterium & Actinobacteria & UP000003584\_1150591.fasta \\
Mycobacterium & Actinobacteria & UP000004915\_1078020.fasta \\
Mycobacterium & Actinobacteria & UP000006265\_1122247.fasta \\
Mycobacterium & Actinobacteria & UP000007137\_561007.fasta \\
Mycobacterium & Actinobacteria & UP000009159\_350058.fasta \\
Mycobacterium & Actinobacteria & UP000009224\_875328.fasta \\
Mycobacterium & Actinobacteria & UP000018763\_700508.fasta \\
Mycobacterium & Actinobacteria & UP000020681\_1299332.fasta \\
Mycobacterium & Actinobacteria & UP000023198\_1299333.fasta \\
Mycobacterium & Actinobacteria & UP000023351\_1299321.fasta \\
Mycobacterium & Actinobacteria & UP000028867\_1209984.fasta \\
Mycobacterium & Actinobacteria & UP000028870\_258533.fasta \\
Mycobacterium & Actinobacteria & UP000030340\_1273687.fasta \\
Mycobacterium & Actinobacteria & UP000032221\_280871.fasta \\
Mycobacterium & Actinobacteria & UP000034819\_81858.fasta \\
Mycobacterium & Actinobacteria & UP000035237\_1545728.fasta \\
Mycobacterium & Actinobacteria & UP000036176\_1800.fasta \\
Mycobacterium & Actinobacteria & UP000036334\_29311.fasta \\
Mycobacterium & Actinobacteria & UP000038470\_36809.fasta \\
Mycobacterium & Actinobacteria & UP000051127\_1736457.fasta \\
Mycobacterium & Actinobacteria & UP000070146\_1747766.fasta \\
Mycobacterium & Actinobacteria & UP000070612\_59750.fasta \\
Mycobacterium & Actinobacteria & UP000092025\_1834117.fasta \\
Mycobacterium & Actinobacteria & UP000092027\_1834077.fasta \\
Mycobacterium & Actinobacteria & UP000092212\_1834076.fasta \\
Mycobacterium & Actinobacteria & UP000092232\_1834073.fasta \\
Mycobacterium & Actinobacteria & UP000092291\_1856859.fasta \\
Mycobacterium & Actinobacteria & UP000092314\_1834121.fasta \\
Mycobacterium & Actinobacteria & UP000092968\_1879023.fasta \\
Mycobacterium & Actinobacteria & UP000093592\_487514.fasta \\
Mycobacterium & Actinobacteria & UP000093629\_1790.fasta \\
Mycobacterium & Actinobacteria & UP000093953\_1856866.fasta \\
Mycobacterium & Actinobacteria & UP000178953\_1885026.fasta \\
Mycoplasma & Tenericutes & UP000000528\_272635.fasta \\
Mycoplasma & Tenericutes & UP000000548\_262719.fasta \\
Mycoplasma & Tenericutes & UP000000549\_262723.fasta \\
Mycoplasma & Tenericutes & UP000000807\_243273.fasta \\
Mycoplasma & Tenericutes & UP000000808\_272634.fasta \\
Mycoplasma & Tenericutes & UP000001016\_272632.fasta \\
Mycoplasma & Tenericutes & UP000001418\_710127.fasta \\
Mycoplasma & Tenericutes & UP000001491\_572263.fasta \\
Mycoplasma & Tenericutes & UP000001845\_512564.fasta \\
Mycoplasma & Tenericutes & UP000002522\_272633.fasta \\
Mycoplasma & Tenericutes & UP000002631\_347256.fasta \\
Mycoplasma & Tenericutes & UP000003649\_1048830.fasta \\
Mycoplasma & Tenericutes & UP000004757\_747682.fasta \\
Mycoplasma & Tenericutes & UP000004978\_1037410.fasta \\
Mycoplasma & Tenericutes & UP000005055\_1034808.fasta \\
Mycoplasma & Tenericutes & UP000006229\_1131455.fasta \\
Mycoplasma & Tenericutes & UP000006502\_1212765.fasta \\
Mycoplasma & Tenericutes & UP000006810\_496833.fasta \\
Mycoplasma & Tenericutes & UP000007065\_347257.fasta \\
Mycoplasma & Tenericutes & UP000007484\_768700.fasta \\
Mycoplasma & Tenericutes & UP000007952\_859194.fasta \\
Mycoplasma & Tenericutes & UP000008812\_243272.fasta \\
Mycoplasma & Tenericutes & UP000009005\_1197325.fasta \\
Mycoplasma & Tenericutes & UP000009072\_267748.fasta \\
Mycoplasma & Tenericutes & UP000009399\_1118964.fasta \\
Mycoplasma & Tenericutes & UP000010466\_1246955.fasta \\
Mycoplasma & Tenericutes & UP000011126\_436113.fasta \\
Mycoplasma & Tenericutes & UP000012984\_1292033.fasta \\
Mycoplasma & Tenericutes & UP000013137\_1188234.fasta \\
Mycoplasma & Tenericutes & UP000013220\_1188235.fasta \\
Mycoplasma & Tenericutes & UP000017119\_1403316.fasta \\
Mycoplasma & Tenericutes & UP000018049\_1262905.fasta \\
Mycoplasma & Tenericutes & UP000018117\_1262908.fasta \\
Mycoplasma & Tenericutes & UP000018174\_1262906.fasta \\
Mycoplasma & Tenericutes & UP000018280\_1262907.fasta \\
Mycoplasma & Tenericutes & UP000018408\_1262904.fasta \\
Mycoplasma & Tenericutes & UP000018745\_1415773.fasta \\
Mycoplasma & Tenericutes & UP000019229\_743966.fasta \\
Mycoplasma & Tenericutes & UP000027005\_29559.fasta \\
Mycoplasma & Tenericutes & UP000027088\_2113.fasta \\
Mycoplasma & Tenericutes & UP000031641\_29554.fasta \\
Mycoplasma & Tenericutes & UP000032722\_29556.fasta \\
Mycoplasma & Tenericutes & UP000033750\_1264554.fasta \\
Mycoplasma & Tenericutes & UP000063836\_1749074.fasta \\
Mycoplasma & Tenericutes & UP000076983\_29557.fasta \\
Mycoplasma & Tenericutes & UP000184322\_48003.fasta \\
Myroides & Bacteroidetes & UP000005785\_929704.fasta \\
Myroides & Bacteroidetes & UP000031842\_480520.fasta \\
Myroides & Bacteroidetes & UP000076630\_703342.fasta \\
Myxococcus & Acidithiobacillia & UP000002402\_246197.fasta \\
Nakamurella & Actinobacteria & UP000002218\_479431.fasta \\
Natranaerobius & Firmicutes & UP000001683\_457570.fasta \\
Nautilia & Acidithiobacillia & UP000000448\_598659.fasta \\
Negativicoccus & Firmicutes & UP000018840\_1403945.fasta \\
Neisseria & Betaproteobacteria & UP000000425\_122586.fasta \\
Neisseria & Betaproteobacteria & UP000000535\_242231.fasta \\
Neisseria & Betaproteobacteria & UP000003019\_1032488.fasta \\
Neisseria & Betaproteobacteria & UP000003344\_546266.fasta \\
Neisseria & Betaproteobacteria & UP000003612\_435832.fasta \\
Neisseria & Betaproteobacteria & UP000004105\_888742.fasta \\
Neisseria & Betaproteobacteria & UP000004938\_1051985.fasta \\
Neisseria & Betaproteobacteria & UP000005336\_1030841.fasta \\
Neisseria & Betaproteobacteria & UP000005365\_547045.fasta \\
Neisseria & Betaproteobacteria & UP000010457\_1127694.fasta \\
Neisseria & Betaproteobacteria & UP000031392\_546263.fasta \\
Neisseria & Betaproteobacteria & UP000036027\_1470200.fasta \\
Neochlamydia & Chlamydiae & UP000031344\_1478175.fasta \\
Neomicrococcus & Actinobacteria & UP000183530\_556325.fasta \\
Neorickettsia & Alphaproteobacteria & UP000001942\_222891.fasta \\
Neorickettsia & Alphaproteobacteria & UP000023755\_1286528.fasta \\
Neosynechococcus & Cyanobacteria & UP000030170\_1497020.fasta \\
Neptuniibacter & Gammaproteobacteria & UP000002171\_207954.fasta \\
Neptuniibacter & Gammaproteobacteria & UP000070472\_1795871.fasta \\
Nereida & Alphaproteobacteria & UP000048949\_282199.fasta \\
Nesterenkonia & Actinobacteria & UP000022206\_652017.fasta \\
Nesterenkonia & Actinobacteria & UP000175621\_1881858.fasta \\
Niabella & Bacteroidetes & UP000003586\_929713.fasta \\
Niabella & Bacteroidetes & UP000077667\_1176587.fasta \\
Niastella & Bacteroidetes & UP000005438\_700598.fasta \\
Niastella & Bacteroidetes & UP000094615\_1660119.fasta \\
Nitratifractor & Acidithiobacillia & UP000008633\_749222.fasta \\
Nitratireductor & Alphaproteobacteria & UP000004622\_1189611.fasta \\
Nitratireductor & Alphaproteobacteria & UP000006786\_391937.fasta \\
Nitratireductor & Alphaproteobacteria & UP000007374\_1231190.fasta \\
Nitratireductor & Alphaproteobacteria & UP000053675\_472175.fasta \\
Nitratiruptor & Acidithiobacillia & UP000001118\_387092.fasta \\
