alignment model score count replica lf domain
NWSn A_model 530 1373501 0 70 0
NWSn A_model 540 1372674 0 70 0
NWSn A_model 550 1462237 0 70 0
NWSn A_model 560 1589959 0 70 0
NWSn A_model 570 1461881 0 70 0
NWSn A_model 580 1898188 0 70 0
NWSn A_model 590 1279379 0 70 0
NWSn A_model 600 9872974 0 70 0
NWSn A_model 610 915594 0 70 0
NWSn A_model 620 878057 0 70 0
NWSn A_model 630 982285 0 70 0
NWSn A_model 640 984158 0 70 0
NWSn A_model 650 1018341 0 70 0
NWSn A_model 660 1118281 0 70 0
NWSn A_model 670 985284 0 70 0
NWSn A_model 680 1299792 0 70 0
NWSn A_model 690 821380 0 70 0
NWSn A_model 700 6908280 0 70 0
NWSn A_model 710 496807 0 70 0
NWSn A_model 720 482239 0 70 0
NWSn A_model 730 529799 0 70 0
NWSn A_model 740 537402 0 70 0
NWSn A_model 750 539980 0 70 0
NWSn A_model 760 604140 0 70 0
NWSn A_model 770 511388 0 70 0
NWSn A_model 780 694598 0 70 0
NWSn A_model 790 409908 0 70 0
NWSn A_model 800 3886981 0 70 0
NWSn A_model 810 213656 0 70 0
NWSn A_model 820 210872 0 70 0
NWSn A_model 830 226088 0 70 0
NWSn A_model 840 234772 0 70 0
NWSn A_model 850 229055 0 70 0
NWSn A_model 860 263808 0 70 0
NWSn A_model 870 214817 0 70 0
NWSn A_model 880 305078 0 70 0
NWSn A_model 890 168074 0 70 0
NWSn A_model 900 1836383 0 70 0
NWSn A_model 910 75662 0 70 0
NWSn A_model 920 76688 0 70 0
NWSn A_model 930 80522 0 70 0
NWSn A_model 940 86318 0 70 0
NWSn A_model 950 80583 0 70 0
NWSn A_model 960 97936 0 70 0
NWSn A_model 970 75479 0 70 0
NWSn A_model 980 113341 0 70 0
NWSn A_model 990 58000 0 70 0
NWSn A_model 1000 746625 0 70 0
NWSn A_model 1010 22616 0 70 0
NWSn A_model 1020 23561 0 70 0
NWSn A_model 1030 23838 0 70 0
NWSn A_model 1040 26982 0 70 0
NWSn A_model 1050 25052 0 70 0
NWSn A_model 1060 31067 0 70 0
NWSn A_model 1070 22751 0 70 0
NWSn A_model 1080 36864 0 70 0
NWSn A_model 1090 17610 0 70 0
NWSn A_model 1100 269378 0 70 0
NWSn A_model 1110 6065 0 70 0
NWSn A_model 1120 6448 0 70 0
NWSn A_model 1130 6470 0 70 0
NWSn A_model 1140 7629 0 70 0
NWSn A_model 1150 6692 0 70 0
NWSn A_model 1160 8721 0 70 0
NWSn A_model 1170 6214 0 70 0
NWSn A_model 1180 10528 0 70 0
NWSn A_model 1190 4621 0 70 0
NWSn A_model 1200 85839 0 70 0
NWSn A_model 1210 1321 0 70 0
NWSn A_model 1220 1509 0 70 0
NWSn A_model 1230 1438 0 70 0
NWSn A_model 1240 1862 0 70 0
NWSn A_model 1250 1572 0 70 0
NWSn A_model 1260 2262 0 70 0
NWSn A_model 1270 1472 0 70 0
NWSn A_model 1280 2618 0 70 0
NWSn A_model 1290 1097 0 70 0
NWSn A_model 1300 24888 0 70 0
NWSn A_model 1310 278 0 70 0
NWSn A_model 1320 315 0 70 0
NWSn A_model 1330 321 0 70 0
NWSn A_model 1340 411 0 70 0
NWSn A_model 1350 328 0 70 0
NWSn A_model 1360 513 0 70 0
NWSn A_model 1370 334 0 70 0
NWSn A_model 1380 614 0 70 0
NWSn A_model 1390 235 0 70 0
NWSn A_model 1400 6504 0 70 0
NWSn A_model 1410 66 0 70 0
NWSn A_model 1420 69 0 70 0
NWSn A_model 1430 72 0 70 0
NWSn A_model 1440 80 0 70 0
NWSn A_model 1450 61 0 70 0
NWSn A_model 1460 102 0 70 0
NWSn A_model 1470 56 0 70 0
NWSn A_model 1480 125 0 70 0
NWSn A_model 1490 45 0 70 0
NWSn A_model 1500 1595 0 70 0
NWSn A_model 1510 8 0 70 0
NWSn A_model 1520 12 0 70 0
NWSn A_model 1530 7 0 70 0
NWSn A_model 1540 15 0 70 0
NWSn A_model 1550 10 0 70 0
NWSn A_model 1560 19 0 70 0
NWSn A_model 1570 9 0 70 0
NWSn A_model 1580 28 0 70 0
NWSn A_model 1590 8 0 70 0
NWSn A_model 1600 344 0 70 0
NWSn A_model 1630 2 0 70 0
NWSn A_model 1640 3 0 70 0
NWSn A_model 1650 1 0 70 0
NWSn A_model 1660 3 0 70 0
NWSn A_model 1670 2 0 70 0
NWSn A_model 1680 3 0 70 0
NWSn A_model 1700 57 0 70 0
NWSn A_model 1720 1 0 70 0
NWSn A_model 1750 1 0 70 0
NWSn A_model 1780 2 0 70 0
NWSn A_model 1790 1 0 70 0
NWSn A_model 1800 23 0 70 0
NWSn A_model 1860 1 0 70 0
NWSn A_model 1900 5 0 70 0
NWSn A_model 2100 1 0 70 0
NWMn natural 0 298884 0 70 0
NWMn natural 10 11896 0 70 0
NWMn natural 20 32987 0 70 0
NWMn natural 30 14063 0 70 0
NWMn natural 40 41203 0 70 0
NWMn natural 50 15480 0 70 0
NWMn natural 60 52864 0 70 0
NWMn natural 70 16929 0 70 0
NWMn natural 80 70632 0 70 0
NWMn natural 90 17005 0 70 0
NWMn natural 100 2642991 0 70 0
NWMn natural 110 75371 0 70 0
NWMn natural 120 184562 0 70 0
NWMn natural 130 81985 0 70 0
NWMn natural 140 216671 0 70 0
NWMn natural 150 84517 0 70 0
NWMn natural 160 266202 0 70 0
NWMn natural 170 85023 0 70 0
NWMn natural 180 335708 0 70 0
NWMn natural 190 77752 0 70 0
NWMn natural 200 8498712 0 70 0
NWMn natural 210 163650 0 70 0
NWMn natural 220 386946 0 70 0
NWMn natural 230 171715 0 70 0
NWMn natural 240 443361 0 70 0
NWMn natural 250 170335 0 70 0
NWMn natural 260 529866 0 70 0
NWMn natural 270 164271 0 70 0
NWMn natural 280 645568 0 70 0
NWMn natural 290 141094 0 70 0
NWMn natural 300 15138799 0 70 0
NWMn natural 310 190534 0 70 0
NWMn natural 320 456575 0 70 0
NWMn natural 330 196529 0 70 0
NWMn natural 340 516846 0 70 0
NWMn natural 350 191317 0 70 0
NWMn natural 360 611575 0 70 0
NWMn natural 370 179361 0 70 0
NWMn natural 380 734636 0 70 0
NWMn natural 390 146697 0 70 0
NWMn natural 400 18198193 0 70 0
NWMn natural 410 146090 0 70 0
NWMn natural 420 366060 0 70 0
NWMn natural 430 149744 0 70 0
NWMn natural 440 414362 0 70 0
NWMn natural 450 143908 0 70 0
NWMn natural 460 486960 0 70 0
NWMn natural 470 132777 0 70 0
NWMn natural 480 584787 0 70 0
NWMn natural 490 105144 0 70 0
NWMn natural 500 16457833 0 70 0
NWMn natural 510 81438 0 70 0
NWMn natural 520 219584 0 70 0
NWMn natural 530 83591 0 70 0
NWMn natural 540 249814 0 70 0
NWMn natural 550 80729 0 70 0
NWMn natural 560 296439 0 70 0
NWMn natural 570 73880 0 70 0
NWMn natural 580 355624 0 70 0
NWMn natural 590 57175 0 70 0
NWMn natural 600 11952682 0 70 0
NWMn natural 610 36244 0 70 0
NWMn natural 620 106893 0 70 0
NWMn natural 630 37649 0 70 0
NWMn natural 640 121428 0 70 0
NWMn natural 650 35624 0 70 0
NWMn natural 660 146272 0 70 0
NWMn natural 670 32937 0 70 0
NWMn natural 680 176158 0 70 0
NWMn natural 690 25301 0 70 0
NWMn natural 700 7263360 0 70 0
NWMn natural 710 13374 0 70 0
NWMn natural 720 43055 0 70 0
NWMn natural 730 13918 0 70 0
NWMn natural 740 50309 0 70 0
NWMn natural 750 13579 0 70 0
NWMn natural 760 60555 0 70 0
NWMn natural 770 12577 0 70 0
NWMn natural 780 74522 0 70 0
NWMn natural 790 9228 0 70 0
NWMn natural 800 3797132 0 70 0
NWMn natural 810 4326 0 70 0
NWMn natural 820 15316 0 70 0
NWMn natural 830 4394 0 70 0
NWMn natural 840 17707 0 70 0
NWMn natural 850 4322 0 70 0
NWMn natural 860 22205 0 70 0
NWMn natural 870 3998 0 70 0
NWMn natural 880 26954 0 70 0
NWMn natural 890 3046 0 70 0
NWMn natural 900 1742714 0 70 0
NWMn natural 910 1184 0 70 0
NWMn natural 920 4560 0 70 0
NWMn natural 930 1290 0 70 0
NWMn natural 940 5559 0 70 0
NWMn natural 950 1296 0 70 0
NWMn natural 960 7102 0 70 0
NWMn natural 970 1216 0 70 0
NWMn natural 980 8671 0 70 0
NWMn natural 990 883 0 70 0
NWMn natural 1000 712523 0 70 0
NWMn natural 1010 343 0 70 0
NWMn natural 1020 1329 0 70 0
NWMn natural 1030 387 0 70 0
NWMn natural 1040 1611 0 70 0
NWMn natural 1050 346 0 70 0
NWMn natural 1060 2158 0 70 0
NWMn natural 1070 319 0 70 0
NWMn natural 1080 2690 0 70 0
NWMn natural 1090 270 0 70 0
NWMn natural 1100 262093 0 70 0
NWMn natural 1110 106 0 70 0
NWMn natural 1120 409 0 70 0
NWMn natural 1130 110 0 70 0
NWMn natural 1140 493 0 70 0
NWMn natural 1150 106 0 70 0
NWMn natural 1160 554 0 70 0
NWMn natural 1170 97 0 70 0
NWMn natural 1180 753 0 70 0
NWMn natural 1190 90 0 70 0
NWMn natural 1200 87613 0 70 0
NWMn natural 1210 32 0 70 0
NWMn natural 1220 138 0 70 0
NWMn natural 1230 39 0 70 0
NWMn natural 1240 152 0 70 0
NWMn natural 1250 49 0 70 0
NWMn natural 1260 224 0 70 0
NWMn natural 1270 57 0 70 0
NWMn natural 1280 271 0 70 0
NWMn natural 1290 41 0 70 0
NWMn natural 1300 26956 0 70 0
NWMn natural 1310 32 0 70 0
NWMn natural 1320 75 0 70 0
NWMn natural 1330 23 0 70 0
NWMn natural 1340 73 0 70 0
NWMn natural 1350 21 0 70 0
NWMn natural 1360 83 0 70 0
NWMn natural 1370 21 0 70 0
NWMn natural 1380 98 0 70 0
NWMn natural 1390 24 0 70 0
NWMn natural 1400 7647 0 70 0
NWMn natural 1410 9 0 70 0
NWMn natural 1420 47 0 70 0
NWMn natural 1430 14 0 70 0
NWMn natural 1440 59 0 70 0
NWMn natural 1450 17 0 70 0
NWMn natural 1460 63 0 70 0
NWMn natural 1470 14 0 70 0
NWMn natural 1480 50 0 70 0
NWMn natural 1490 21 0 70 0
NWMn natural 1500 2049 0 70 0
NWMn natural 1510 12 0 70 0
NWMn natural 1520 31 0 70 0
NWMn natural 1530 12 0 70 0
NWMn natural 1540 37 0 70 0
NWMn natural 1550 17 0 70 0
NWMn natural 1560 37 0 70 0
NWMn natural 1570 6 0 70 0
NWMn natural 1580 35 0 70 0
NWMn natural 1590 10 0 70 0
NWMn natural 1600 549 0 70 0
NWMn natural 1610 9 0 70 0
NWMn natural 1620 38 0 70 0
NWMn natural 1630 7 0 70 0
NWMn natural 1640 35 0 70 0
NWMn natural 1650 9 0 70 0
NWMn natural 1660 36 0 70 0
NWMn natural 1670 19 0 70 0
NWMn natural 1680 36 0 70 0
NWMn natural 1690 6 0 70 0
NWMn natural 1700 171 0 70 0
NWMn natural 1710 6 0 70 0
NWMn natural 1720 20 0 70 0
NWMn natural 1730 3 0 70 0
NWMn natural 1740 23 0 70 0
NWMn natural 1750 8 0 70 0
NWMn natural 1760 30 0 70 0
NWMn natural 1770 6 0 70 0
NWMn natural 1780 38 0 70 0
NWMn natural 1790 6 0 70 0
NWMn natural 1800 65 0 70 0
NWMn natural 1810 5 0 70 0
NWMn natural 1820 22 0 70 0
NWMn natural 1830 4 0 70 0
NWMn natural 1840 27 0 70 0
NWMn natural 1850 5 0 70 0
NWMn natural 1860 20 0 70 0
NWMn natural 1870 7 0 70 0
NWMn natural 1880 20 0 70 0
NWMn natural 1890 4 0 70 0
NWMn natural 1900 40 0 70 0
NWMn natural 1910 5 0 70 0
NWMn natural 1920 14 0 70 0
NWMn natural 1930 5 0 70 0
NWMn natural 1940 19 0 70 0
NWMn natural 1950 7 0 70 0
NWMn natural 1960 12 0 70 0
NWMn natural 1970 6 0 70 0
NWMn natural 1980 22 0 70 0
NWMn natural 2000 41 0 70 0
NWMn natural 2010 2 0 70 0
NWMn natural 2020 7 0 70 0
NWMn natural 2030 2 0 70 0
NWMn natural 2040 15 0 70 0
NWMn natural 2050 4 0 70 0
NWMn natural 2060 14 0 70 0
NWMn natural 2070 2 0 70 0
NWMn natural 2080 21 0 70 0
NWMn natural 2090 3 0 70 0
NWMn natural 2100 25 0 70 0
NWMn natural 2110 1 0 70 0
NWMn natural 2120 15 0 70 0
NWMn natural 2130 2 0 70 0
NWMn natural 2140 14 0 70 0
NWMn natural 2150 4 0 70 0
NWMn natural 2160 9 0 70 0
NWMn natural 2170 4 0 70 0
NWMn natural 2180 19 0 70 0
NWMn natural 2190 1 0 70 0
NWMn natural 2200 27 0 70 0
NWMn natural 2210 2 0 70 0
NWMn natural 2220 15 0 70 0
NWMn natural 2230 3 0 70 0
NWMn natural 2240 10 0 70 0
NWMn natural 2250 7 0 70 0
NWMn natural 2260 21 0 70 0
NWMn natural 2270 2 0 70 0
NWMn natural 2280 16 0 70 0
NWMn natural 2290 2 0 70 0
NWMn natural 2300 24 0 70 0
NWMn natural 2310 2 0 70 0
NWMn natural 2320 14 0 70 0
NWMn natural 2340 9 0 70 0
NWMn natural 2360 4 0 70 0
NWMn natural 2380 16 0 70 0
NWMn natural 2390 2 0 70 0
NWMn natural 2400 15 0 70 0
NWMn natural 2410 1 0 70 0
NWMn natural 2420 14 0 70 0
NWMn natural 2430 2 0 70 0
NWMn natural 2440 9 0 70 0
NWMn natural 2450 1 0 70 0
NWMn natural 2460 6 0 70 0
NWMn natural 2470 3 0 70 0
NWMn natural 2480 9 0 70 0
NWMn natural 2490 3 0 70 0
NWMn natural 2500 20 0 70 0
NWMn natural 2520 12 0 70 0
NWMn natural 2540 9 0 70 0
NWMn natural 2550 2 0 70 0
NWMn natural 2560 5 0 70 0
NWMn natural 2570 1 0 70 0
NWMn natural 2580 18 0 70 0
NWMn natural 2590 3 0 70 0
NWMn natural 2600 12 0 70 0
NWMn natural 2610 1 0 70 0
NWMn natural 2620 11 0 70 0
NWMn natural 2640 8 0 70 0
NWMn natural 2650 1 0 70 0
NWMn natural 2660 7 0 70 0
NWMn natural 2680 7 0 70 0
NWMn natural 2690 2 0 70 0
NWMn natural 2700 17 0 70 0
NWMn natural 2720 6 0 70 0
NWMn natural 2740 10 0 70 0
NWMn natural 2750 2 0 70 0
NWMn natural 2760 7 0 70 0
NWMn natural 2780 3 0 70 0
NWMn natural 2790 3 0 70 0
NWMn natural 2800 7 0 70 0
NWMn natural 2820 3 0 70 0
NWMn natural 2840 6 0 70 0
NWMn natural 2850 2 0 70 0
NWMn natural 2860 8 0 70 0
NWMn natural 2880 9 0 70 0
NWMn natural 2890 4 0 70 0
NWMn natural 2900 9 0 70 0
NWMn natural 2910 1 0 70 0
NWMn natural 2920 2 0 70 0
NWMn natural 2940 5 0 70 0
NWMn natural 2950 1 0 70 0
NWMn natural 2960 7 0 70 0
NWMn natural 2980 6 0 70 0
NWMn natural 2990 1 0 70 0
NWMn natural 3000 6 0 70 0
NWMn natural 3010 1 0 70 0
NWMn natural 3020 6 0 70 0
NWMn natural 3040 5 0 70 0
NWMn natural 3060 1 0 70 0
NWMn natural 3080 3 0 70 0
NWMn natural 3090 1 0 70 0
NWMn natural 3100 6 0 70 0
NWMn natural 3120 3 0 70 0
NWMn natural 3130 1 0 70 0
NWMn natural 3140 3 0 70 0
NWMn natural 3160 6 0 70 0
NWMn natural 3180 1 0 70 0
NWMn natural 3200 8 0 70 0
NWMn natural 3220 4 0 70 0
NWMn natural 3240 2 0 70 0
NWMn natural 3260 3 0 70 0
NWMn natural 3280 6 0 70 0
NWMn natural 3300 3 0 70 0
NWMn natural 3320 4 0 70 0
NWMn natural 3340 1 0 70 0
NWMn natural 3360 6 0 70 0
NWMn natural 3380 3 0 70 0
NWMn natural 3400 2 0 70 0
NWMn natural 3420 5 0 70 0
NWMn natural 3440 1 0 70 0
NWMn natural 3460 3 0 70 0
NWMn natural 3480 2 0 70 0
NWMn natural 3500 3 0 70 0
NWMn natural 3540 2 0 70 0
NWMn natural 3560 2 0 70 0
NWMn natural 3580 2 0 70 0
NWMn natural 3600 6 0 70 0
NWMn natural 3620 3 0 70 0
NWMn natural 3660 3 0 70 0
NWMn natural 3680 2 0 70 0
NWMn natural 3700 2 0 70 0
NWMn natural 3720 2 0 70 0
NWMn natural 3760 1 0 70 0
NWMn natural 3780 1 0 70 0
NWMn natural 3800 2 0 70 0
NWMn natural 3820 1 0 70 0
NWMn natural 3860 1 0 70 0
NWMn natural 3880 2 0 70 0
NWMn natural 3900 2 0 70 0
NWMn natural 3940 3 0 70 0
NWMn natural 4000 3 0 70 0
NWMn natural 4060 2 0 70 0
NWMn natural 4080 3 0 70 0
NWMn natural 4100 1 0 70 0
NWMn natural 4120 1 0 70 0
NWMn natural 4260 2 0 70 0
NWMn natural 4300 1 0 70 0
NWMn natural 4320 1 0 70 0
NWMn natural 4380 2 0 70 0
NWMn natural 4400 1 0 70 0
NWMn natural 4440 3 0 70 0
NWMn natural 4500 2 0 70 0
NWMn natural 4560 1 0 70 0
NWMn natural 4580 1 0 70 0
NWMn natural 4600 1 0 70 0
NWMn natural 4700 1 0 70 0
NWMn natural 4720 2 0 70 0
NWMn natural 4740 1 0 70 0
NWMn natural 4800 1 0 70 0
NWMn natural 4900 1 0 70 0
NWMn natural 4960 1 0 70 0
NWMn natural 5000 1 0 70 0
NWMn natural 5080 1 0 70 0
NWMn natural 5120 1 0 70 0
NWMn natural 5600 1 0 70 0
NWMn natural 5700 1 0 70 0
NWMn natural 6300 1 0 70 0
NWMn G_model 0 266943 0 70 0
NWMn G_model 10 11984 0 70 0
NWMn G_model 20 31523 0 70 0
NWMn G_model 30 13789 0 70 0
NWMn G_model 40 41088 0 70 0
NWMn G_model 50 15458 0 70 0
NWMn G_model 60 52497 0 70 0
NWMn G_model 70 16927 0 70 0
NWMn G_model 80 69587 0 70 0
NWMn G_model 90 17212 0 70 0
NWMn G_model 100 2526064 0 70 0
NWMn G_model 110 76381 0 70 0
NWMn G_model 120 184354 0 70 0
NWMn G_model 130 82280 0 70 0
NWMn G_model 140 223897 0 70 0
NWMn G_model 150 86918 0 70 0
NWMn G_model 160 273476 0 70 0
NWMn G_model 170 86316 0 70 0
NWMn G_model 180 337014 0 70 0
NWMn G_model 190 79077 0 70 0
NWMn G_model 200 8393272 0 70 0
NWMn G_model 210 165589 0 70 0
NWMn G_model 220 390842 0 70 0
NWMn G_model 230 173095 0 70 0
NWMn G_model 240 459364 0 70 0
NWMn G_model 250 174682 0 70 0
NWMn G_model 260 545937 0 70 0
NWMn G_model 270 166189 0 70 0
NWMn G_model 280 651828 0 70 0
NWMn G_model 290 140970 0 70 0
NWMn G_model 300 15191872 0 70 0
NWMn G_model 310 190384 0 70 0
NWMn G_model 320 457632 0 70 0
NWMn G_model 330 194915 0 70 0
NWMn G_model 340 533314 0 70 0
NWMn G_model 350 192489 0 70 0
NWMn G_model 360 624951 0 70 0
NWMn G_model 370 177821 0 70 0
NWMn G_model 380 733965 0 70 0
NWMn G_model 390 142622 0 70 0
NWMn G_model 400 18372402 0 70 0
NWMn G_model 410 140738 0 70 0
NWMn G_model 420 359864 0 70 0
NWMn G_model 430 143814 0 70 0
NWMn G_model 440 419241 0 70 0
NWMn G_model 450 140479 0 70 0
NWMn G_model 460 489662 0 70 0
NWMn G_model 470 126888 0 70 0
NWMn G_model 480 573079 0 70 0
NWMn G_model 490 98679 0 70 0
NWMn G_model 500 16618116 0 70 0
NWMn G_model 510 75897 0 70 0
NWMn G_model 520 211745 0 70 0
NWMn G_model 530 77570 0 70 0
NWMn G_model 540 247603 0 70 0
NWMn G_model 550 75635 0 70 0
NWMn G_model 560 290829 0 70 0
NWMn G_model 570 68428 0 70 0
NWMn G_model 580 342127 0 70 0
NWMn G_model 590 51388 0 70 0
NWMn G_model 600 12041868 0 70 0
NWMn G_model 610 32107 0 70 0
NWMn G_model 620 99065 0 70 0
NWMn G_model 630 32959 0 70 0
NWMn G_model 640 117140 0 70 0
NWMn G_model 650 32544 0 70 0
NWMn G_model 660 139089 0 70 0
NWMn G_model 670 28655 0 70 0
NWMn G_model 680 164754 0 70 0
NWMn G_model 690 21659 0 70 0
NWMn G_model 700 7273867 0 70 0
NWMn G_model 710 11121 0 70 0
NWMn G_model 720 38337 0 70 0
NWMn G_model 730 11606 0 70 0
NWMn G_model 740 46279 0 70 0
NWMn G_model 750 11399 0 70 0
NWMn G_model 760 55600 0 70 0
NWMn G_model 770 10321 0 70 0
NWMn G_model 780 67083 0 70 0
NWMn G_model 790 7510 0 70 0
NWMn G_model 800 3767575 0 70 0
NWMn G_model 810 3223 0 70 0
NWMn G_model 820 13082 0 70 0
NWMn G_model 830 3451 0 70 0
NWMn G_model 840 15743 0 70 0
NWMn G_model 850 3485 0 70 0
NWMn G_model 860 19270 0 70 0
NWMn G_model 870 3097 0 70 0
NWMn G_model 880 23462 0 70 0
NWMn G_model 890 2259 0 70 0
NWMn G_model 900 1704457 0 70 0
NWMn G_model 910 903 0 70 0
NWMn G_model 920 3766 0 70 0
NWMn G_model 930 846 0 70 0
NWMn G_model 940 4721 0 70 0
NWMn G_model 950 888 0 70 0
NWMn G_model 960 5762 0 70 0
NWMn G_model 970 782 0 70 0
NWMn G_model 980 7352 0 70 0
NWMn G_model 990 632 0 70 0
NWMn G_model 1000 684970 0 70 0
NWMn G_model 1010 197 0 70 0
NWMn G_model 1020 1066 0 70 0
NWMn G_model 1030 226 0 70 0
NWMn G_model 1040 1284 0 70 0
NWMn G_model 1050 203 0 70 0
NWMn G_model 1060 1593 0 70 0
NWMn G_model 1070 206 0 70 0
NWMn G_model 1080 1958 0 70 0
NWMn G_model 1090 173 0 70 0
NWMn G_model 1100 246761 0 70 0
NWMn G_model 1110 37 0 70 0
NWMn G_model 1120 225 0 70 0
NWMn G_model 1130 41 0 70 0
NWMn G_model 1140 312 0 70 0
NWMn G_model 1150 48 0 70 0
NWMn G_model 1160 393 0 70 0
NWMn G_model 1170 50 0 70 0
NWMn G_model 1180 481 0 70 0
NWMn G_model 1190 27 0 70 0
NWMn G_model 1200 80469 0 70 0
NWMn G_model 1210 6 0 70 0
NWMn G_model 1220 65 0 70 0
NWMn G_model 1230 4 0 70 0
NWMn G_model 1240 59 0 70 0
NWMn G_model 1250 7 0 70 0
NWMn G_model 1260 90 0 70 0
NWMn G_model 1270 6 0 70 0
NWMn G_model 1280 108 0 70 0
NWMn G_model 1290 6 0 70 0
NWMn G_model 1300 23905 0 70 0
NWMn G_model 1310 1 0 70 0
NWMn G_model 1320 7 0 70 0
NWMn G_model 1330 3 0 70 0
NWMn G_model 1340 14 0 70 0
NWMn G_model 1350 1 0 70 0
NWMn G_model 1360 18 0 70 0
NWMn G_model 1380 21 0 70 0
NWMn G_model 1400 6495 0 70 0
NWMn G_model 1420 1 0 70 0
NWMn G_model 1430 2 0 70 0
NWMn G_model 1440 2 0 70 0
NWMn G_model 1450 1 0 70 0
NWMn G_model 1460 3 0 70 0
NWMn G_model 1480 3 0 70 0
NWMn G_model 1500 1570 0 70 0
NWMn G_model 1560 1 0 70 0
NWMn G_model 1570 1 0 70 0
NWMn G_model 1580 3 0 70 0
NWMn G_model 1600 357 0 70 0
NWMn G_model 1700 83 0 70 0
NWMn G_model 1800 15 0 70 0
NWMn G_model 2000 1 0 70 0
NWMn P_model 0 308426 0 70 0
NWMn P_model 10 11994 0 70 0
NWMn P_model 20 33547 0 70 0
NWMn P_model 30 13686 0 70 0
NWMn P_model 40 42315 0 70 0
NWMn P_model 50 15671 0 70 0
NWMn P_model 60 54747 0 70 0
NWMn P_model 70 16688 0 70 0
NWMn P_model 80 71384 0 70 0
NWMn P_model 90 16575 0 70 0
NWMn P_model 100 2699650 0 70 0
NWMn P_model 110 73587 0 70 0
NWMn P_model 120 183842 0 70 0
NWMn P_model 130 79385 0 70 0
NWMn P_model 140 222699 0 70 0
NWMn P_model 150 83568 0 70 0
NWMn P_model 160 269810 0 70 0
NWMn P_model 170 83313 0 70 0
NWMn P_model 180 331453 0 70 0
NWMn P_model 190 75056 0 70 0
NWMn P_model 200 8616420 0 70 0
NWMn P_model 210 157255 0 70 0
NWMn P_model 220 381008 0 70 0
NWMn P_model 230 164705 0 70 0
NWMn P_model 240 449440 0 70 0
NWMn P_model 250 165497 0 70 0
NWMn P_model 260 532028 0 70 0
NWMn P_model 270 158229 0 70 0
NWMn P_model 280 632096 0 70 0
NWMn P_model 290 133702 0 70 0
NWMn P_model 300 15291765 0 70 0
NWMn P_model 310 180178 0 70 0
NWMn P_model 320 444771 0 70 0
NWMn P_model 330 185764 0 70 0
NWMn P_model 340 517023 0 70 0
NWMn P_model 350 182381 0 70 0
NWMn P_model 360 605452 0 70 0
NWMn P_model 370 168116 0 70 0
NWMn P_model 380 714031 0 70 0
NWMn P_model 390 137283 0 70 0
NWMn P_model 400 18318891 0 70 0
NWMn P_model 410 135400 0 70 0
NWMn P_model 420 350509 0 70 0
NWMn P_model 430 138540 0 70 0
NWMn P_model 440 409265 0 70 0
NWMn P_model 450 135185 0 70 0
NWMn P_model 460 478670 0 70 0
NWMn P_model 470 122432 0 70 0
NWMn P_model 480 560916 0 70 0
NWMn P_model 490 96485 0 70 0
NWMn P_model 500 16519702 0 70 0
NWMn P_model 510 74676 0 70 0
NWMn P_model 520 208002 0 70 0
NWMn P_model 530 77076 0 70 0
NWMn P_model 540 244851 0 70 0
NWMn P_model 550 74888 0 70 0
NWMn P_model 560 287893 0 70 0
NWMn P_model 570 67170 0 70 0
NWMn P_model 580 338287 0 70 0
NWMn P_model 590 51061 0 70 0
NWMn P_model 600 11952697 0 70 0
NWMn P_model 610 32364 0 70 0
NWMn P_model 620 99334 0 70 0
NWMn P_model 630 33427 0 70 0
NWMn P_model 640 117896 0 70 0
NWMn P_model 650 32896 0 70 0
NWMn P_model 660 139261 0 70 0
NWMn P_model 670 29272 0 70 0
NWMn P_model 680 166172 0 70 0
NWMn P_model 690 21902 0 70 0
NWMn P_model 700 7233234 0 70 0
NWMn P_model 710 11409 0 70 0
NWMn P_model 720 39891 0 70 0
NWMn P_model 730 12245 0 70 0
NWMn P_model 740 47569 0 70 0
NWMn P_model 750 12060 0 70 0
NWMn P_model 760 57114 0 70 0
NWMn P_model 770 10650 0 70 0
NWMn P_model 780 68333 0 70 0
NWMn P_model 790 7790 0 70 0
NWMn P_model 800 3763623 0 70 0
NWMn P_model 810 3595 0 70 0
NWMn P_model 820 13526 0 70 0
NWMn P_model 830 3685 0 70 0
NWMn P_model 840 16514 0 70 0
NWMn P_model 850 3852 0 70 0
NWMn P_model 860 20201 0 70 0
NWMn P_model 870 3421 0 70 0
NWMn P_model 880 24298 0 70 0
NWMn P_model 890 2480 0 70 0
NWMn P_model 900 1718655 0 70 0
NWMn P_model 910 921 0 70 0
NWMn P_model 920 4071 0 70 0
NWMn P_model 930 1013 0 70 0
NWMn P_model 940 5041 0 70 0
NWMn P_model 950 1091 0 70 0
NWMn P_model 960 6245 0 70 0
NWMn P_model 970 907 0 70 0
NWMn P_model 980 7752 0 70 0
NWMn P_model 990 668 0 70 0
NWMn P_model 1000 695006 0 70 0
NWMn P_model 1010 227 0 70 0
NWMn P_model 1020 1102 0 70 0
NWMn P_model 1030 238 0 70 0
NWMn P_model 1040 1395 0 70 0
NWMn P_model 1050 261 0 70 0
NWMn P_model 1060 1769 0 70 0
NWMn P_model 1070 222 0 70 0
NWMn P_model 1080 2244 0 70 0
NWMn P_model 1090 187 0 70 0
NWMn P_model 1100 254404 0 70 0
NWMn P_model 1110 50 0 70 0
NWMn P_model 1120 300 0 70 0
NWMn P_model 1130 52 0 70 0
NWMn P_model 1140 373 0 70 0
NWMn P_model 1150 70 0 70 0
NWMn P_model 1160 429 0 70 0
